weburl,tname01,tname02,tname03,oname,year,country,category01,category02,category03,director
http://www.ygdy8.net/html/gndy/dyzz/20170610/54202.html,一万公里的约定,,,"10,000 Miles",2016,中国台湾,剧情,,,洪昇扬
http://www.ygdy8.net/html/gndy/dyzz/20170610/54203.html,Duck weed,,,乘风破浪,2017,中国,剧情,喜剧,,韩寒
http://www.ygdy8.net/html/gndy/dyzz/20170610/54204.html,贝尔科实验,办公室大狂杀(台),办公室大逃杀,The Belko Experiment,2017,美国,动作,惊悚,,克瑞格`麦克林恩
http://www.ygdy8.net/html/gndy/dyzz/20170610/54205.html,异星觉醒,外星生命(港),异星智慧(台),Life,2017,美国,科幻,惊悚,恐怖,丹尼尔`伊斯皮诺萨
http://www.ygdy8.net/html/gndy/dyzz/20170612/54220.html,春娇救志明,志明与春娇3,,Love Off The Cuff,2017,中国香港/中国,剧情,喜剧,爱情,彭浩翔
http://www.ygdy8.net/html/gndy/dyzz/20170618/54266.html,超凡战队,战龙觉醒(港),金刚战士(台),Power Rangers,2017,美国/中国香港/加拿大,动作,科幻,冒险,迪恩`以色列特
http://www.ygdy8.net/html/gndy/dyzz/20170619/54268.html,The Devotion of Suspect X,,,嫌疑人X的献身,2017,中国,犯罪,悬疑,,苏有朋
http://www.ygdy8.net/html/gndy/dyzz/20170621/54284.html,动物园长的夫人,园长夫人：动物园的奇迹(台),,The Zookeeper's Wife,2017,捷克/英国/美国,剧情,传记,历史,妮琪`卡罗
http://www.ygdy8.net/html/gndy/dyzz/20170621/54285.html,歌声不绝,歌至歌,为你唱的歌(台),Song to Song,2017,美国,剧情,音乐,,泰伦斯`马力克
http://www.ygdy8.net/html/gndy/dyzz/20170621/54286.html,蓝精灵：寻找神秘村,蓝精灵3：失落的村庄,蓝色小精灵：失落的蓝蓝村(台),Smurfs: The Lost Village,2017,美国,喜剧,动画,奇幻,凯利`阿斯博瑞
http://www.ygdy8.net/html/gndy/dyzz/20170624/54307.html,救僵清道夫,尸奔日记,,Vampire Cleanup Department,2017,中国香港,喜剧,动作,恐怖,甄栢荣
http://www.ygdy8.net/html/gndy/dyzz/20170625/54312.html,此情此刻,,,The Moment,2016,中国香港,剧情,爱情,,黄国辉
http://www.ygdy8.net/html/gndy/dyzz/20170625/54313.html,Extraordinary Mission,,,非凡任务/猎鹰,2017,中国,剧情,动作,犯罪,麦兆辉
http://www.ygdy8.net/html/gndy/dyzz/20170627/54322.html,金刚：骷髅岛,,,Kong: Skull Island,2017,美国,动作,奇幻,冒险,乔丹`沃格特-罗伯茨
http://www.ygdy8.net/html/gndy/dyzz/20170630/54349.html,被操纵的城市,虚拟都市(港),伪造的城市,Fabricated City,2017,韩国,动作,犯罪,,朴光铉
http://www.ygdy8.net/html/gndy/dyzz/20170630/54350.html,蓝精灵：寻找神秘村,蓝精灵3：失落的村庄,蓝色小精灵：失落的蓝蓝村(台),Smurfs: The Lost Village,2017,美国,喜剧,动画,奇幻,凯利`阿斯博瑞
http://www.ygdy8.net/html/gndy/dyzz/20170703/54393.html,,,,麻烦家族,2017,,,,,黄磊
http://www.ygdy8.net/html/gndy/dyzz/20170704/54406.html,速度与激情8,狂野时速8(港),玩命关头8(台),The Fate of the Furious,2017,美国,动作,犯罪,,F`加里`格雷
http://www.ygdy8.net/html/gndy/dyzz/20170705/54413.html,将来的事,爱情未来(台),将来,L'avenir/Things to Come,2016,法国/德国,剧情,,,米娅`汉森-洛夫
http://www.ygdy8.net/html/gndy/dyzz/20170705/54414.html,迷失Z城,失落之城(台),,The Lost City of Z,2016,美国,剧情,传记,动作,詹姆士`格雷
http://www.ygdy8.net/html/gndy/dyzz/20170706/54424.html,承诺,诺言,,The Promise,2016,美国/西班牙,剧情,历史,,特瑞`乔治
http://www.ygdy8.net/html/gndy/dyzz/20170707/54430.html,攻壳机动队,攻壳机动队真人版,,Ghost in the Shell,2017,美国,动作,科幻,犯罪,鲁伯特`桑德斯
http://www.ygdy8.net/html/gndy/dyzz/20170707/54431.html,毒。诫,神行太保,陈华传,Dealer Healer,2017,中国/中国香港,剧情,动作,犯罪,刘国昌
http://www.ygdy8.net/html/gndy/dyzz/20170710/54457.html,宝贝老板,娃娃老板,波士BB(港),The Boss Baby,2017,美国,喜剧,动画,,汤姆`麦格拉思
http://www.ygdy8.net/html/gndy/dyzz/20170712/54470.html,走火交易,玩命枪火(台),擦枪走火,Free Fire,2016,英国/法国,剧情,动作,犯罪,本`维特利
http://www.ygdy8.net/html/gndy/dyzz/20170712/54471.html,天才少女,天才的礼物(台),天才,Gifted,2017,美国,剧情,家庭,,马克`韦布
http://www.ygdy8.net/html/gndy/dyzz/20170713/54478.html,攻壳机动队,攻壳机动队真人版,,Ghost in the Shell,2017,美国,动作,科幻,犯罪,鲁伯特`桑德斯
http://www.ygdy8.net/html/gndy/dyzz/20170719/54523.html,我们停战吧,,,The Merger,2015,中国香港,剧情,爱情,,陆天华
http://www.ygdy8.net/html/gndy/dyzz/20170721/54540.html,忠爱无言,老人与狗,老人和狗,Love Without Word,2017,中国,剧情,,,谈宜之
http://www.ygdy8.net/html/gndy/dyzz/20170722/54547.html,Story of Taipei,,,台北物语/台北物語,2017,中国台湾,剧情,犯罪,,黃英雄
http://www.ygdy8.net/html/gndy/dyzz/20170723/54548.html,共助,机密同盟(台),秘密任务(港),Confidential Assignment,2017,韩国,动作,,,金成勋
http://www.ygdy8.net/html/gndy/dyzz/20170723/54549.html,一念无明,,,Mad World,2016,中国香港,剧情,,,黄进
http://www.ygdy8.net/html/gndy/dyzz/20170724/54561.html,首杀,第一枪,,First Kill,2017,美国,动作,犯罪,惊悚,史蒂芬`C`米勒
http://www.ygdy8.net/html/gndy/dyzz/20170724/54562.html,三个老枪手,抢钱耆兵(港),新三个老枪手,Going in Style,2017,美国,喜剧,,,扎克`布拉夫
http://www.ygdy8.net/html/gndy/dyzz/20170725/54567.html,The Innocent City,,,无罪之城,2017,中国,动作,犯罪,,尹晨阳
http://www.ygdy8.net/html/gndy/dyzz/20170725/54568.html,记忆大师,记忆战,催眠大师2,Battle of Memories,2017,中国,剧情,犯罪,悬疑,陈正道
http://www.ygdy8.net/html/gndy/dyzz/20170726/54569.html,奥斯曼中尉,,,The Ottoman Lieutenant,2017,土耳其/美国,剧情,战争,,约瑟夫`鲁本
http://www.ygdy8.net/html/gndy/dyzz/20170726/54574.html,你的名字。,你的名字,君之名,君の名は。/Your Name,2016,日本,剧情,爱情,动画,新海诚
http://www.ygdy8.net/html/gndy/dyzz/20170727/54579.html,A Nail Clipper Romance,,,指甲刀人魔,2017,中国/中国香港,喜剧,爱情,,关智耀
http://www.ygdy8.net/html/gndy/dyzz/20170727/54580.html,亚瑟王：斗兽争霸,亚瑟王：圣剑传奇,亚瑟：王者之剑(台),King Arthur: Legend of the Sword,2017,美国,动作,奇幻,冒险,盖`里奇
http://www.ygdy8.net/html/gndy/dyzz/20170728/54586.html,My Heart Leaps Up,,,我心雀跃,2016,中国,剧情,,,刘紫微
http://www.ygdy8.net/html/gndy/dyzz/20170728/54587.html,目击者之追凶,目擊者,,Who Killed Cock Robin,2017,中国台湾,犯罪,悬疑,惊悚,程伟豪
http://www.ygdy8.net/html/gndy/dyzz/20170731/54605.html,师父,师傅,,The Final Master / The Master,2015,中国,剧情,动作,武侠,徐浩峰
http://www.ygdy8.net/html/gndy/dyzz/20170731/54606.html,Fatal Countdown: Reset , Reset,,逆时营救/致命倒数,2017,中国,动作,科幻,,尹鸿承
http://www.ygdy8.net/html/gndy/dyzz/20170801/54611.html,敌对区域,,,Zona hostil / rescue under fire,2017,西班牙,剧情,战争,,Adolfo
http://www.ygdy8.net/html/gndy/dyzz/20170801/54612.html,一锤定音,,,Shot Caller,2016,美国,剧情,动作,犯罪,里克`罗曼`沃夫
http://www.ygdy8.net/html/gndy/dyzz/20170802/54617.html,"52 Hz, I Love You",,,52赫兹，我爱你/52Hz我爱你/52赫茲，我愛你,2017,中国台湾,爱情,音乐,,魏德圣
http://www.ygdy8.net/html/gndy/dyzz/20170802/54618.html,异形：契约,异形：圣约(港,台),Alien: Covenant,2017,美国,科幻,惊悚,恐怖,雷德利`斯科特
http://www.ygdy8.net/html/gndy/dyzz/20170806/54673.html,巴霍巴利王(下)：终结,巴霍巴利王：磅礴终章(台),巴霍巴利王(下),Baahubali: The Conclusion,2017,印度,剧情,动作,战争,S`S`拉贾穆里
http://www.ygdy8.net/html/gndy/dyzz/20170809/54701.html,银河护卫队2,星际异攻队2(台),银河守护队2(港),Guardians of the Galaxy Vol. 2,2017,美国,动作,科幻,冒险,詹姆斯`冈
http://www.ygdy8.net/html/gndy/dyzz/20170810/54708.html,春娇救志明,志明与春娇3,,Love Off The Cuff,2017,中国香港/中国,剧情,喜剧,爱情,彭浩翔
http://www.ygdy8.net/html/gndy/dyzz/20170811/54714.html,The One,,,绝世高手/ 绝世高手之料理铁人,2017,中国,喜剧,动作,,卢正雨
http://www.ygdy8.net/html/gndy/dyzz/20170811/54715.html,目击者之追凶,目擊者,,Who Killed Cock Robin,2017,中国台湾,犯罪,悬疑,惊悚,程伟豪
http://www.ygdy8.net/html/gndy/dyzz/20170817/54757.html,拆弹专家,拆弹`专家,,Shock Wave,2017,中国/中国香港,动作,犯罪,悬疑,邱礼涛
http://www.ygdy8.net/html/gndy/dyzz/20170819/54765.html,海滩游侠,海滩救护队(台),,Baywatch,2017,美国,喜剧,动作,,赛斯`戈登
http://www.ygdy8.net/html/gndy/dyzz/20170820/54770.html,Fist   Faith,,,青禾男高/热血高校之青禾男高,2017,中国/中国台湾,剧情,动作,,蒋卓原
http://www.ygdy8.net/html/gndy/dyzz/20170821/54779.html,浮生梦,遗孀美人心(台),断肠花,My Cousin Rachel,2017,英国/美国,剧情,爱情,悬疑,罗杰`米歇尔
http://www.ygdy8.net/html/gndy/dyzz/20170821/54780.html,猎杀星期一,星期一怎么了,星期一发生了什么,What Happened to Monday?,2017,英国/美国/法国/比利时,科幻,惊悚,,托米`维尔科拉
http://www.ygdy8.net/html/gndy/dyzz/20170822/54783.html,Wu kong,,,悟空传,2017,中国,剧情,动作,奇幻,郭子健
http://www.ygdy8.net/html/gndy/dyzz/20170823/54790.html,The Sleep Curse,,,失眠,2017,中国香港,恐怖,,,邱礼涛
http://www.ygdy8.net/html/gndy/dyzz/20170823/54791.html,仓皇一夜,姊妹欲蒲团(港),仓惶一夜,Rough Night,2017,美国,剧情,喜剧,,露西亚`安尼洛
http://www.ygdy8.net/html/gndy/dyzz/20170825/54812.html,梅根`利维,梅根李维(台),,Megan Leavey,2017,美国,剧情,传记,战争,加芙列拉`考珀斯维特
http://www.ygdy8.net/html/gndy/dyzz/20170826/54822.html,内裤队长,底底超人大电影(港),,Captain Underpants: The First Epic Movie,2017,美国,喜剧,动作,动画,大卫`索伦
http://www.ygdy8.net/html/gndy/dyzz/20170827/54828.html,原谅他77次,,,77 Heartbreaks,2017,中国香港/中国,爱情,喜剧,,邱礼涛
http://www.ygdy8.net/html/gndy/dyzz/20170827/54829.html,惊天解密,解密,全面封锁(台),Unlocked,2017,英国,剧情,动作,惊悚,迈克尔`艾普特
http://www.ygdy8.net/html/gndy/dyzz/20170829/54844.html,王牌保镖,杀手保镖(台),杀手的保镖,The Hitman's Bodyguard,2017,美国/中国/保加利亚/荷兰,喜剧,动作,,帕特里克`休斯
http://www.ygdy8.net/html/gndy/dyzz/20170829/54845.html,神奇女侠,神力女超人(台),,Wonder Woman,2017,美国,动作,奇幻,冒险,派蒂`杰金斯
http://www.ygdy8.net/html/gndy/dyzz/20170902/54866.html,神偷奶爸3,卑鄙的我3,坏蛋奖门人3(港),Despicable Me 3,2017,美国,喜剧,动画,冒险,凯尔`巴尔达
http://www.ygdy8.net/html/gndy/dyzz/20170902/54867.html,绣春刀II：修罗战场,绣春刀2：修罗战场,绣春刀：修罗场,Brotherhood of Blades II: The Infernal Battlefield,2017,中国,剧情,动作,武侠,路阳
http://www.ygdy8.net/html/gndy/dyzz/20170903/54886.html,Once Upon a Time,,,三生三世十里桃花,2017,中国,爱情,奇幻,,赵小丁
http://www.ygdy8.net/html/gndy/dyzz/20170907/54938.html,加勒比海盗5：死无对证,加勒比海盗：恶灵启航(港),加勒比海盗 神鬼奇航：死无对证(台),Pirates of the Caribbean: Dead Men Tell No Tales,2017,美国,动作,奇幻,冒险,艾斯彭`山德伯格
http://www.ygdy8.net/html/gndy/dyzz/20170907/54946.html,God of War,,,荡寇风云/战神戚继光/荡寇,2017,中国,传记,动作,历史,陈嘉上
http://www.ygdy8.net/html/gndy/dyzz/20170907/54947.html,变形金刚5：最后的骑士,变形金刚：终极战士(港),变形金刚5：最终骑士(台),Transformers: The Last Knight,2017,美国,动作,科幻,,迈克尔`贝
http://www.ygdy8.net/html/gndy/dyzz/20170911/54976.html,新木乃伊,盗墓迷城(港),神鬼传奇(台),The Mummy,2017,美国,动作,奇幻,冒险,艾里克斯`库兹曼
http://www.ygdy8.net/html/gndy/dyzz/20170914/54994.html,极盗车神,玩命再劫(台),宝贝神车手(港),Baby Driver,2017,英国/美国,动作,犯罪,音乐,埃德加`赖特
http://www.ygdy8.net/html/gndy/dyzz/20170914/54999.html,变形金刚5：最后的骑士,变形金刚：终极战士(港),变形金刚5：最终骑士(台),Transformers: The Last Knight,2017,美国,动作,科幻,,迈克尔`贝
http://www.ygdy8.net/html/gndy/dyzz/20170915/55007.html,神奇女侠,神力女超人(台),,Wonder Woman,2017,美国,动作,奇幻,冒险,派蒂`杰金斯
http://www.ygdy8.net/html/gndy/dyzz/20170915/55008.html,加勒比海盗5：死无对证,加勒比海盗：恶灵启航(港),加勒比海盗 神鬼奇航：死无对证(台),Pirates of the Caribbean: Dead Men Tell No Tales,2017,美国,动作,奇幻,冒险,艾斯彭`山德伯格
http://www.ygdy8.net/html/gndy/dyzz/20170917/55017.html,Our Time Will Come,,,明月几时有,2017,中国,剧情,历史,战争,许鞍华
http://www.ygdy8.net/html/gndy/dyzz/20170918/55027.html,Our Time Will Come,,,明月几时有,2017,中国,剧情,历史,战争,许鞍华
http://www.ygdy8.net/html/gndy/dyzz/20170919/55032.html,星河战队：火星叛国者,星河战队：火星的叛徒,,Starship Troopers: Traitor of Mars,2017,美国,动作,科幻,动画,荒牧伸志
http://www.ygdy8.net/html/gndy/dyzz/20170919/55038.html,Wished,,,反转人生,2017,中国,喜剧,奇幻,,伍仕贤
http://www.ygdy8.net/html/gndy/dyzz/20170919/55039.html,一路逆风,邓紫棋成长记,逆风飞翔,G.E.M.: G-Force / G-Force,2017,中国,纪录片,音乐,,尼克`维克汉姆
http://www.ygdy8.net/html/gndy/dyzz/20170920/55042.html,鬼魅浮生,鬼故事,,A Ghost Story,2017,美国,剧情,爱情,奇幻,大卫`洛维
http://www.ygdy8.net/html/gndy/dyzz/20170921/55055.html,喵星人,喵,,Meow,2017,中国香港,喜剧,奇幻,,陈木胜
http://www.ygdy8.net/html/gndy/dyzz/20170922/55059.html,Our Shining Days,,,闪光少女,2017,中国,喜剧,音乐,,王冉
http://www.ygdy8.net/html/gndy/dyzz/20170926/55094.html,蜘蛛侠：英雄归来,蜘蛛侠：强势回归(港),蜘蛛人：返校日(台),Spider-Man: Homecoming,2017,美国,动作,科幻,冒险,乔`沃茨
http://www.ygdy8.net/html/gndy/dyzz/20170927/55105.html,The Founding of an Army,,,建军大业,2017,中国,剧情,历史,,刘伟强
http://www.ygdy8.net/html/gndy/dyzz/20170928/55110.html,出租车司机,我只是个计程车司机(台),逆权司机(港),A Taxi Driver,2017,韩国,剧情,历史,,张勋
http://www.ygdy8.net/html/gndy/dyzz/20170929/55118.html,牡丹花下,美丽有毒(港),魅惑(台),The Beguiled,2017,美国,剧情,,,索菲亚`科波拉
http://www.ygdy8.net/html/gndy/dyzz/20170930/55132.html,One Hundred Thousand Bad Jokes II,,,十万个冷笑话2/十冷2,2017,中国,喜剧,动画,奇幻,卢恒宇
http://www.ygdy8.net/html/gndy/dyzz/20170930/55133.html,Our Time Will Come,,,明月几时有,2017,中国,剧情,历史,战争,许鞍华
http://www.ygdy8.net/html/gndy/dyzz/20171002/55144.html,变形金刚5：最后的骑士,变形金刚：终极战士(港),变形金刚5：最终骑士(台),Transformers: The Last Knight,2017,美国,动作,科幻,,迈克尔`贝
http://www.ygdy8.net/html/gndy/dyzz/20171007/55199.html,破`局,肇事者,走到尽头,Peace Breaker,2017,中国,动作,犯罪,,连奕琦
http://www.ygdy8.net/html/gndy/dyzz/20171007/55200.html,心理罪大电影,心理罪,,Guilty of Mind,2017,中国,动作,犯罪,悬疑,谢东燊
http://www.ygdy8.net/html/gndy/dyzz/20171010/55234.html,22年后的自白：我是杀人犯,第22年的告白：我是杀人犯(台),,Confession of Mur / 22年目の告白 私が殺人犯です,2017,日本,剧情,犯罪,悬疑,入江悠
http://www.ygdy8.net/html/gndy/dyzz/20171010/55235.html,猩球崛起3：终极之战,猩球崛起：终极决战(台),猿人争霸战：猩凶巨战(港),War for the Planet of the Apes,2017,美国,剧情,动作,科幻,马特`里夫斯
http://www.ygdy8.net/html/gndy/dyzz/20171011/55244.html,极盗车神,玩命再劫(台),宝贝神车手(港),Baby Driver,2017,英国/美国,动作,犯罪,音乐,埃德加`赖特
http://www.ygdy8.net/html/gndy/dyzz/20171011/55245.html,神偷奶爸3,卑鄙的我3,坏蛋奖门人3(港),Despicable Me 3,2017,美国,喜剧,动画,冒险,凯尔`巴尔达
http://www.ygdy8.net/html/gndy/dyzz/20171011/55246.html,猎凶风河谷,风河谷谋杀案(港),极地追击(台),Wind River,2017,英国/加拿大/美国,动作,犯罪,悬疑,泰勒`谢里丹
http://www.ygdy8.net/html/gndy/dyzz/20171012/55257.html,安娜贝尔2：诞生,安娜贝尔：造孽(台),诡娃安娜贝尔：造孽(港),Annabelle: Creation,2017,美国,悬疑,惊悚,恐怖,大卫`F`桑德伯格
http://www.ygdy8.net/html/gndy/dyzz/20171012/55258.html,猩球崛起3：终极之战,猩球崛起：终极决战(台),猿人争霸战：猩凶巨战(港),War for the Planet of the Apes,2017,美国,剧情,动作,科幻,马特`里夫斯
http://www.ygdy8.net/html/gndy/dyzz/20171013/55268.html,侠盗联盟,,,The Adventurers,2017,中国/中国香港/捷克,动作,冒险,,冯德伦
http://www.ygdy8.net/html/gndy/dyzz/20171013/55269.html,刀剑神域：序列之争剧场版,刀剑神域：序列之争,刀剑神域：剧场版序列争战(台),劇場版 ソードアート`オンライン -オーディナル`スケール / Sword Art Online the Movie: Ordinal Scale,2017,日本,科幻,动画,冒险,伊藤智彦
http://www.ygdy8.net/html/gndy/dyzz/20171014/55275.html,极寒之城,极冻之城(台),原子杀姬(港),Atomic Blonde,2017,美国,动作,悬疑,惊悚,大卫`里奇
http://www.ygdy8.net/html/gndy/dyzz/20171021/55326.html,杀人者的记忆法,,,Memoir of Murderer,2017,韩国,剧情,犯罪,悬疑,元新渊
http://www.ygdy8.net/html/gndy/dyzz/20171021/55327.html,杀破狼`贪狼,,,Paradox,2017,中国香港/中国,剧情,动作,,叶伟信
http://www.ygdy8.net/html/gndy/dyzz/20171021/55329.html,侠盗联盟,,,The Adventurers,2017,中国/中国香港/捷克,动作,冒险,,冯德伦
http://www.ygdy8.net/html/gndy/dyzz/20171025/55354.html,极寒之城,极冻之城(台),原子杀姬(港),Atomic Blonde,2017,美国,动作,悬疑,惊悚,大卫`里奇
http://www.ygdy8.net/html/gndy/dyzz/20171027/55366.html,赛车总动员3：极速挑战,反斗车王3(港),Cars 3：闪电再起(台),Cars 3,2017,美国,喜剧,动画,冒险,布莱恩`飞
http://www.ygdy8.net/html/gndy/dyzz/20171027/55367.html,超速驾驶,盗速飞车(台),非常速盗(港),Overdrive,2017,法国/美国,动作,,,Antonio
http://www.ygdy8.net/html/gndy/dyzz/20171101/55403.html,丛林,丛林炼狱(台),,Jungle,2017,澳大利亚/哥伦比亚,剧情,冒险,,克瑞格`麦克林恩
http://www.ygdy8.net/html/gndy/dyzz/20171102/55404.html,星际特工：千星之城,瓦莱里安与一千颗行星的城市,星际特工瓦雷诺：千星之城(台),Valerian and the City of a Thousand Planets,2017,法国,动作,科幻,冒险,吕克`贝松
http://www.ygdy8.net/html/gndy/dyzz/20171103/55422.html,战狼2,新战狼,新战死沙场,Wolf Warriors 2,2017,中国,动作,,,吴京
http://www.ygdy8.net/html/gndy/dyzz/20171105/55446.html,猎凶风河谷,风河谷谋杀案(港),极地追击(台),Wind River,2017,英国/加拿大/美国,动作,犯罪,悬疑,泰勒`谢里丹
http://www.ygdy8.net/html/gndy/dyzz/20171105/55447.html,极寒之城,极冻之城(台),原子杀姬(港),Atomic Blonde,2017,美国,动作,悬疑,惊悚,大卫`里奇
http://www.ygdy8.net/html/gndy/dyzz/20171108/55475.html,星际特工：千星之城,瓦莱里安与一千颗行星的城市,星际特工瓦雷诺：千星之城(台),Valerian and the City of a Thousand Planets,2017,法国,动作,科幻,冒险,吕克`贝松
http://www.ygdy8.net/html/gndy/dyzz/20171109/55483.html,南汉山城,,,The Fortress / Namhan sanseong,2017,韩国,剧情,历史,,黄东赫
http://www.ygdy8.net/html/gndy/dyzz/20171109/55484.html,京城81号2,京城81号Ⅱ,,The House That Never Dies Ⅱ,2017,中国,剧情,悬疑,惊悚,钱人豪
http://www.ygdy8.net/html/gndy/dyzz/20171110/55489.html,赛车总动员3：极速挑战,反斗车王3(港),Cars 3：闪电再起(台),Cars 3,2017,美国,喜剧,动画,冒险,布莱恩`飞
http://www.ygdy8.net/html/gndy/dyzz/20171112/55496.html,Wu kong,,,悟空传,2017,中国,剧情,动作,奇幻,郭子健
http://www.ygdy8.net/html/gndy/dyzz/20171117/55540.html,神偷联盟,幸运的罗根,罗根好好运(台),Logan Lucky,2017,美国,喜剧,动作,犯罪,史蒂文`索德伯格
http://www.ygdy8.net/html/gndy/dyzz/20171117/55541.html,天才枪手,模犯生(台),出猫特攻队(港),Bad Genius,2017,泰国,剧情,犯罪,悬疑,纳塔吾`彭皮里亚
http://www.ygdy8.net/html/gndy/dyzz/20171122/55580.html,美国行动,美国制造,梅纳,American Made,2017,美国,喜剧,传记,动作,道格`里曼
http://www.ygdy8.net/html/gndy/dyzz/20171123/55583.html,美国刺客,美国特工(港),,American Assassin,2017,美国,动作,惊悚,,迈克尔`科斯塔
http://www.ygdy8.net/html/gndy/dyzz/20171125/55606.html,蜡笔小新：宇宙人来袭,蜡笔小新 袭来！宇宙人西莉莉,,,2017,日本,儿童,喜剧,动画,桥本昌和
http://www.ygdy8.net/html/gndy/dyzz/20171126/55612.html,全球风暴,人造天劫(港),气象战(台),Geostorm,2017,美国,动作,科幻,灾难,迪安`德夫林
http://www.ygdy8.net/html/gndy/dyzz/20171127/55617.html,畸形屋,怪屋,,Crooked House,2017,英国,剧情,犯罪,悬疑,吉勒`巴盖特-布赫内
http://www.ygdy8.net/html/gndy/dyzz/20171127/55618.html,王牌特工2：黄金圈,王牌特工2,皇家特工：金圈子(港),Kingsman: The Golden Circle,2017,英国/美国,喜剧,动作,冒险,马修`沃恩
http://www.ygdy8.net/html/gndy/dyzz/20171130/55644.html,英伦对决,龙震天下,普通人,The Foreigner,2017,英国/中国,动作,惊悚,,马丁`坎贝尔
http://www.ygdy8.net/html/gndy/dyzz/20171130/55645.html,王牌特工2：黄金圈,王牌特工2,皇家特工：金圈子(港),Kingsman: The Golden Circle,2017,英国/美国,喜剧,动作,冒险,马修`沃恩
http://www.ygdy8.net/html/gndy/dyzz/20171201/55652.html,战狼2,新战狼,新战死沙场,Wolf Warriors 2,2017,中国,动作,,,吴京
http://www.ygdy8.net/html/gndy/dyzz/20171202/55664.html,天才枪手,模犯生(台),出猫特攻队(港),Bad Genius,2017,泰国,剧情,犯罪,悬疑,纳塔吾`彭皮里亚
http://www.ygdy8.net/html/gndy/dyzz/20171205/55706.html,Love Education,,,相爱相亲,2017,中国/中国台湾,剧情,爱情,,张艾嘉
http://www.ygdy8.net/html/gndy/dyzz/20171205/55708.html,敦刻尔克,敦刻尔克大撤退,敦克尔克大行动(台),Dunkirk,2017,英国/法国/美国/荷兰,剧情,历史,战争,克里斯托弗`诺兰
http://www.ygdy8.net/html/gndy/dyzz/20171206/55721.html,红衣小女孩2,,,Hong yi xiao nu hai 2 / The Tag-Along 2,2017,中国台湾,惊悚,恐怖,,程伟豪
http://www.ygdy8.net/html/gndy/dyzz/20171208/55729.html,母亲！,母亲,母亲啊,Mother!,2017,美国,剧情,悬疑,惊悚,达伦`阿伦诺夫斯基
http://www.ygdy8.net/html/gndy/dyzz/20171209/55748.html,City of Rock,,,缝纫机乐队,2017,中国,喜剧,音乐,,大鹏
http://www.ygdy8.net/html/gndy/dyzz/20171211/55761.html,美国行动,美国制造,梅纳,American Made,2017,美国,喜剧,传记,动作,道格`里曼
http://www.ygdy8.net/html/gndy/dyzz/20171212/55763.html,The Looming Storm,,,暴雪将至,2017,中国,剧情,犯罪,悬疑,董越
http://www.ygdy8.net/html/gndy/dyzz/20171212/55768.html,小丑回魂,它(台),,It,2017,美国,恐怖,,,安德斯`穆斯切蒂
http://www.ygdy8.net/html/gndy/dyzz/20171213/55780.html,杀破狼`贪狼,,,Paradox,2017,中国香港/中国,剧情,动作,,叶伟信
http://www.ygdy8.net/html/gndy/dyzz/20171214/55786.html,圣鹿之死,,,The Killing of a Sacred Deer,2017,英国/爱尔兰,剧情,奇幻,惊悚,欧格斯`兰斯莫斯
http://www.ygdy8.net/html/gndy/dyzz/20171216/55798.html,密战,新永不消逝的电波,,Eternal Wave,2017,中国,剧情,动作,战争,钟少雄
http://www.ygdy8.net/html/gndy/dyzz/20171216/55799.html,常在你左右,阴阳路之常在你左右,,Accompany You / Always Be with You,2017,中国香港/中国,犯罪,悬疑,,邱礼涛
http://www.ygdy8.net/html/gndy/dyzz/20171217/55806.html,军舰岛,,,Battleship Island,2017,韩国,剧情,动作,历史,柳昇完
http://www.ygdy8.net/html/gndy/dyzz/20171218/55811.html,追龙,卧虎2,跛豪,Chasing the Dragon,2017,中国香港/中国,动作,犯罪,,王晶
http://www.ygdy8.net/html/gndy/dyzz/20171221/55832.html,Angel sWear White,,,嘉年华,2017,中国/法国,剧情,,,文晏
http://www.ygdy8.net/html/gndy/dyzz/20171223/55841.html,Never Say Die,,,羞羞的铁拳,2017,中国,喜剧,奇幻,,宋阳
http://www.ygdy8.net/html/gndy/dyzz/20171223/55842.html,正义联盟,,,The Justice League Part One / Justice League Mortal / Justice League of America,2017,美国,动作,科幻,奇幻,扎克`施奈德
http://www.ygdy8.net/html/gndy/dyzz/20171227/55877.html,地球：神奇的一天,地球：奇妙的一天(港),,Earth: One Amazing Day,2017,中国/英国,纪录片,,,理查德`戴尔
http://www.ygdy8.net/html/gndy/dyzz/20171227/55878.html,银翼杀手2049,银翼杀手2,,Blade Runner 2049,2017,美国/加拿大/英国,剧情,科幻,惊悚,丹尼斯`维伦纽瓦
http://www.ygdy8.net/html/gndy/dyzz/20171230/55899.html,小丑回魂,它(台),,It,2017,美国,恐怖,,,安德斯`穆斯切蒂
http://www.ygdy8.net/html/gndy/dyzz/20180103/55938.html,全球风暴,人造天劫(港),气象战(台),Geostorm,2017,美国,动作,科幻,灾难,迪安`德夫林
http://www.ygdy8.net/html/gndy/dyzz/20180103/55946.html,Where Has the Time Gone , Magnificent 5,,时间去哪儿了,2017,中国/巴西/俄罗斯/印度/南非,剧情,,,贾樟柯
http://www.ygdy8.net/html/gndy/dyzz/20180103/55947.html,忌日快乐,死日快乐,吓到半死,Happy Death Day,2017,美国,喜剧,犯罪,悬疑,克里斯托弗`兰登
http://www.ygdy8.net/html/gndy/dyzz/20180103/55948.html,Man hunt,,,追捕,2017,中国香港/中国,剧情,动作,悬疑,吴宇森
